Serial no;Year;City;Sport;Discipline;Athlete;Country;Gender;Event;Medal
23043;1996;Atlanta;Volleyball;Volleyball;SANGLARD, Ana Flavia;BRA;Women;Volleyball;Bronze
23044;1996;Atlanta;Volleyball;Volleyball;SOUZA, Helia;BRA;Women;Volleyball;Bronze
23045;1996;Atlanta;Volleyball;Volleyball;SURUAGY, Sandra;BRA;Women;Volleyball;Bronze
23046;1996;Atlanta;Volleyball;Volleyball;VENTURINI, Fernanda;BRA;Women;Volleyball;Bronze
23047;1996;Atlanta;Volleyball;Volleyball;AGUERO, Taimaris;CUB;Women;Volleyball;Gold
23048;1996;Atlanta;Volleyball;Volleyball;BELL, Regla Maritza;CUB;Women;Volleyball;Gold
23049;1996;Atlanta;Volleyball;Volleyball;CARVAJAL, Magaly Esther;CUB;Women;Volleyball;Gold
23050;1996;Atlanta;Volleyball;Volleyball;COSTA, Marlenis;CUB;Women;Volleyball;Gold
23051;1996;Atlanta;Volleyball;Volleyball;FERNANDEZ, Ana Ibis;CUB;Women;Volleyball;Gold
23052;1996;Atlanta;Volleyball;Volleyball;FRANCIA, Mirka;CUB;Women;Volleyball;Gold
23053;1996;Atlanta;Volleyball;Volleyball;GATO, Idalmis;CUB;Women;Volleyball;Gold
23054;1996;Atlanta;Volleyball;Volleyball;IZQUIERDO, Lilia;CUB;Women;Volleyball;Gold
23055;1996;Atlanta;Volleyball;Volleyball;LUIS, Alejandrina;CUB;Women;Volleyball;Gold
23056;1996;Atlanta;Volleyball;Volleyball;O'FARRILL, Raisa;CUB;Women;Volleyball;Gold
23057;1996;Atlanta;Volleyball;Volleyball;RUIZ, Yumilka;CUB;Women;Volleyball;Gold
23058;1996;Atlanta;Volleyball;Volleyball;TORRES, Regla;CUB;Women;Volleyball;Gold
23059;1996;Atlanta;Volleyball;Volleyball;CUI, Yong-Mei;CHN;Women;Volleyball;Silver
23060;1996;Atlanta;Volleyball;Volleyball;HE, Qi;CHN;Women;Volleyball;Silver
23061;1996;Atlanta;Volleyball;Volleyball;LAI, Yawen;CHN;Women;Volleyball;Silver
23062;1996;Atlanta;Volleyball;Volleyball;LI, Yan;CHN;Women;Volleyball;Silver
23063;1996;Atlanta;Volleyball;Volleyball;LIU, Xiaoning;CHN;Women;Volleyball;Silver
23064;1996;Atlanta;Volleyball;Volleyball;PAN, Wenli;CHN;Women;Volleyball;Silver
23065;1996;Atlanta;Volleyball;Volleyball;SUN, Yue;CHN;Women;Volleyball;Silver
23066;1996;Atlanta;Volleyball;Volleyball;WANG, Lina;CHN;Women;Volleyball;Silver
23067;1996;Atlanta;Volleyball;Volleyball;WANG, Yi;CHN;Women;Volleyball;Silver
23068;1996;Atlanta;Volleyball;Volleyball;WANG, Ziling;CHN;Women;Volleyball;Silver
23069;1996;Atlanta;Volleyball;Volleyball;WU, Yongmei;CHN;Women;Volleyball;Silver
23070;1996;Atlanta;Volleyball;Volleyball;ZHU, Yunying;CHN;Women;Volleyball;Silver
23071;1996;Atlanta;Weightlifting;Weightlifting;MINCHEV, Sevdalin;BUL;Men;- 54KG, Total (Flyweight);Bronze
23072;1996;Atlanta;Weightlifting;Weightlifting;MUTLU, Halil;TUR;Men;- 54KG, Total (Flyweight);Gold
23073;1996;Atlanta;Weightlifting;Weightlifting;ZHANG, Xiangsen;CHN;Men;- 54KG, Total (Flyweight);Silver
23074;1996;Atlanta;Weightlifting;Weightlifting;BOTEV, Stefan;AUS;Men;+ 108KG, Total (Super Heavyweight);Bronze
23075;1996;Atlanta;Weightlifting;Weightlifting;CHEMERKIN, Andrey;RUS;Men;+ 108KG, Total (Super Heavyweight);Gold
23076;1996;Atlanta;Weightlifting;Weightlifting;WELLER, Ronny;GER;Men;+ 108KG, Total (Super Heavyweight);Silver
23077;1996;Atlanta;Weightlifting;Weightlifting;PECHALOV, Nikolay;BUL;Men;54 - 59KG, Total (Bantamweight);Bronze
23078;1996;Atlanta;Weightlifting;Weightlifting;TANG, Ningsheng;CHN;Men;54 - 59KG, Total (Bantamweight);Gold
23079;1996;Atlanta;Weightlifting;Weightlifting;SAMPANIS, Leonidas;GRE;Men;54 - 59KG, Total (Bantamweight);Silver
23080;1996;Atlanta;Weightlifting;Weightlifting;XIAO, Jiangang;CHN;Men;59 - 64KG, Total (Featherweight);Bronze
23081;1996;Atlanta;Weightlifting;Weightlifting;SULEYMANOGLU, Naim;TUR;Men;59 - 64KG, Total (Featherweight);Gold
23082;1996;Atlanta;Weightlifting;Weightlifting;LEONIDIS, Valerios;GRE;Men;59 - 64KG, Total (Featherweight);Silver
23083;1996;Atlanta;Weightlifting;Weightlifting;FERI, Attila;HUN;Men;64 - 70KG, Total (Lightweight);Bronze
23084;1996;Atlanta;Weightlifting;Weightlifting;ZHAN, Xugang;CHN;Men;64 - 70KG, Total (Lightweight);Gold
23085;1996;Atlanta;Weightlifting;Weightlifting;KIM, Myong Nam;PRK;Men;64 - 70KG, Total (Lightweight);Silver
23086;1996;Atlanta;Weightlifting;Weightlifting;JON, Chol Ho;PRK;Men;70 - 76KG, Total (Middleweight);Bronze
23087;1996;Atlanta;Weightlifting;Weightlifting;LARA, Pablo;CUB;Men;70 - 76KG, Total (Middleweight);Gold
23088;1996;Atlanta;Weightlifting;Weightlifting;YOTOV, Yoto Vassilev;BUL;Men;70 - 76KG, Total (Middleweight);Silver
23089;1996;Atlanta;Weightlifting;Weightlifting;COFALIK, Andrzej;POL;Men;76 - 83KG, Total (Light-Heavyweight);Bronze
23090;1996;Atlanta;Weightlifting;Weightlifting;DIMAS, Pyrros;GRE;Men;76 - 83KG, Total (Light-Heavyweight);Gold
23091;1996;Atlanta;Weightlifting;Weightlifting;HUSTER, Marc;GER;Men;76 - 83KG, Total (Light-Heavyweight);Silver
23092;1996;Atlanta;Weightlifting;Weightlifting;CARUSO, Oliver;GER;Men;83 - 91KG, Total (Middle-Heavyweight);Bronze
23093;1996;Atlanta;Weightlifting;Weightlifting;PETROV, Aleksey;RUS;Men;83 - 91KG, Total (Middle-Heavyweight);Gold
23094;1996;Atlanta;Weightlifting;Weightlifting;KOKAS, Leonidas;GRE;Men;83 - 91KG, Total (Middle-Heavyweight);Silver
23095;1996;Atlanta;Weightlifting;Weightlifting;HORDIYCHUK, Mykola;UKR;Men;91 - 99KG, Total (First-Heavyweight);Bronze
23096;1996;Atlanta;Weightlifting;Weightlifting;KAKIASVILIS, Akakios;GRE;Men;91 - 99KG, Total (First-Heavyweight);Gold
23097;1996;Atlanta;Weightlifting;Weightlifting;KHRAPATY, Anatoli;KAZ;Men;91 - 99KG, Total (First-Heavyweight);Silver
23098;1996;Atlanta;Weightlifting;Weightlifting;VLAD, Nicu;ROU;Men;99 - 108KG, Total (Heavyweight);Bronze
23099;1996;Atlanta;Weightlifting;Weightlifting;TAIMAZOV, Timour;UKR;Men;99 - 108KG, Total (Heavyweight);Gold
23100;1996;Atlanta;Weightlifting;Weightlifting;SYRTSOV, Serguei;RUS;Men;99 - 108KG, Total (Heavyweight);Silver
23101;1996;Atlanta;Wrestling;Wrestling Free.;VILA, Alexis;CUB;Men;- 48KG (Light-Flyweight);Bronze
23102;1996;Atlanta;Wrestling;Wrestling Free.;KIM, Il;PRK;Men;- 48KG (Light-Flyweight);Gold
23103;1996;Atlanta;Wrestling;Wrestling Free.;MKRCHYAN, Armen;ARM;Men;- 48KG (Light-Flyweight);Silver
23104;1996;Atlanta;Wrestling;Wrestling Free.;BAUMGARTNER, Bruce Robert;USA;Men;100 - 130KG (Super Heavyweight);Bronze
23105;1996;Atlanta;Wrestling;Wrestling Free.;DEMIR, Mahmut;TUR;Men;100 - 130KG (Super Heavyweight);Gold
23106;1996;Atlanta;Wrestling;Wrestling Free.;MEDVEDEV, Aleksey;BLR;Men;100 - 130KG (Super Heavyweight);Silver
23107;1996;Atlanta;Wrestling;Wrestling Free.;MAMYROV, Maulen;KAZ;Men;48 - 52KG (Flyweight);Bronze
23108;1996;Atlanta;Wrestling;Wrestling Free.;DIMITROV, Valentin Yordanov;BUL;Men;48 - 52KG (Flyweight);Gold
23109;1996;Atlanta;Wrestling;Wrestling Free.;ABDULLAYEV, Namig;AZE;Men;48 - 52KG (Flyweight);Silver
23110;1996;Atlanta;Wrestling;Wrestling Free.;RI, Yong Sam;PRK;Men;52 - 57KG (Bantamweight);Bronze
23111;1996;Atlanta;Wrestling;Wrestling Free.;CROSS, Kendall Duane;USA;Men;52 - 57KG (Bantamweight);Gold
23112;1996;Atlanta;Wrestling;Wrestling Free.;SISSAOURI, Giuvi;CAN;Men;52 - 57KG (Bantamweight);Silver
23113;1996;Atlanta;Wrestling;Wrestling Free.;TEDEYEV, Elbrus;UKR;Men;57 - 62KG (Featherweight);Bronze
23114;1996;Atlanta;Wrestling;Wrestling Free.;BRANDS, Tom;USA;Men;57 - 62KG (Featherweight);Gold
23115;1996;Atlanta;Wrestling;Wrestling Free.;JANG, Jae-Sung;KOR;Men;57 - 62KG (Featherweight);Silver
23116;1996;Atlanta;Wrestling;Wrestling Free.;ZOZIROV, Zaza;UKR;Men;62 - 68KG (Lightweight);Bronze
23117;1996;Atlanta;Wrestling;Wrestling Free.;BOGIYEV, Vadim;RUS;Men;62 - 68KG (Lightweight);Gold
23118;1996;Atlanta;Wrestling;Wrestling Free.;SAUNDERS, Townsend;USA;Men;62 - 68KG (Lightweight);Silver
23119;1996;Atlanta;Wrestling;Wrestling Free.;OTA, Takuya;JPN;Men;68 - 74KG (Welterweight);Bronze
23120;1996;Atlanta;Wrestling;Wrestling Free.;SAYTIEV, Buvaysa;RUS;Men;68 - 74KG (Welterweight);Gold
23121;1996;Atlanta;Wrestling;Wrestling Free.;PARK, Jang-Soon;KOR;Men;68 - 74KG (Welterweight);Silver
23122;1996;Atlanta;Wrestling;Wrestling Free.;KHADEM AZGHADI, Amir Reza;IRI;Men;74 - 82KG (Middleweight);Bronze
23123;1996;Atlanta;Wrestling;Wrestling Free.;MAGOMEDOV, Khadzhimurad;RUS;Men;74 - 82KG (Middleweight);Gold
23124;1996;Atlanta;Wrestling;Wrestling Free.;YANG, Hyun-Mo;KOR;Men;74 - 82KG (Middleweight);Silver
23125;1996;Atlanta;Wrestling;Wrestling Free.;KURTANIDZE, Eldari;GEO;Men;82 - 90KG (Light-Heavyweight);Bronze
23126;1996;Atlanta;Wrestling;Wrestling Free.;KHADEM AZGHADI, Rasul;IRI;Men;82 - 90KG (Light-Heavyweight);Gold
23127;1996;Atlanta;Wrestling;Wrestling Free.;KHADARTSEV, Makharbek;RUS;Men;82 - 90KG (Light-Heavyweight);Silver
23128;1996;Atlanta;Wrestling;Wrestling Free.;SABEJEW, Arawat;GER;Men;90 - 100KG (Heavyweight);Bronze
23129;1996;Atlanta;Wrestling;Wrestling Free.;ANGLE, Kurt;USA;Men;90 - 100KG (Heavyweight);Gold
23130;1996;Atlanta;Wrestling;Wrestling Free.;JADIDI, Abbas;IRI;Men;90 - 100KG (Heavyweight);Silver
23131;1996;Atlanta;Wrestling;Wrestling Gre-R;GULYOV, Zafar;RUS;Men;- 48KG (Light-Flyweight);Bronze
23132;1996;Atlanta;Wrestling;Wrestling Gre-R;SIM, Kwon-Ho;KOR;Men;- 48KG (Light-Flyweight);Gold
23133;1996;Atlanta;Wrestling;Wrestling Gre-R;PAVLOV, Aleksandr;BLR;Men;- 48KG (Light-Flyweight);Silver
23134;1996;Atlanta;Wrestling;Wrestling Gre-R;MOUREIKO, Serguei;MDA;Men;100 - 130KG (Super Heavyweight);Bronze
23135;1996;Atlanta;Wrestling;Wrestling Gre-R;KARELIN, Aleksandr;RUS;Men;100 - 130KG (Super Heavyweight);Gold
23136;1996;Atlanta;Wrestling;Wrestling Gre-R;GHAFFARI, Siamak;USA;Men;100 - 130KG (Super Heavyweight);Silver
23137;1996;Atlanta;Wrestling;Wrestling Gre-R;KALASHNIKOV, Andriy;UKR;Men;48 - 52KG (Flyweight);Bronze
23138;1996;Atlanta;Wrestling;Wrestling Gre-R;NAZARYAN, Armen;ARM;Men;48 - 52KG (Flyweight);Gold
23139;1996;Atlanta;Wrestling;Wrestling Gre-R;PAULSON, Brandon;USA;Men;48 - 52KG (Flyweight);Silver
23140;1996;Atlanta;Wrestling;Wrestling Gre-R;SHENG, Zetian;CHN;Men;52 - 57KG (Bantamweight);Bronze
23141;1996;Atlanta;Wrestling;Wrestling Gre-R;MELNICHENKO, Yuriy;KAZ;Men;52 - 57KG (Bantamweight);Gold
23142;1996;Atlanta;Wrestling;Wrestling Gre-R;HALL, Dennis;USA;Men;52 - 57KG (Bantamweight);Silver
23143;1996;Atlanta;Wrestling;Wrestling Gre-R;PIRIM, Akif;TUR;Men;57 - 62KG (Featherweight);Bronze
23144;1996;Atlanta;Wrestling;Wrestling Gre-R;ZAWADZKI, Wlodzimierz;POL;Men;57 - 62KG (Featherweight);Gold
23145;1996;Atlanta;Wrestling;Wrestling Gre-R;MAREN, Juan Luis;CUB;Men;57 - 62KG (Featherweight);Silver
23146;1996;Atlanta;Wrestling;Wrestling Gre-R;TRETYAKOV, Aleksandr;RUS;Men;62 - 68KG (Lightweight);Bronze
23147;1996;Atlanta;Wrestling;Wrestling Gre-R;WOLNY, Ryszard;POL;Men;62 - 68KG (Lightweight);Gold
23148;1996;Atlanta;Wrestling;Wrestling Gre-R;YOLOUZ, Ghani;FRA;Men;62 - 68KG (Lightweight);Silver
23149;1996;Atlanta;Wrestling;Wrestling Gre-R;TRACZ, Jozef;POL;Men;68 - 74KG (Welterweight);Bronze
23150;1996;Atlanta;Wrestling;Wrestling Gre-R;ASCUY AGUILERA, Feliberto;CUB;Men;68 - 74KG (Welterweight);Gold
23151;1996;Atlanta;Wrestling;Wrestling Gre-R;ASELL, Marko;FIN;Men;68 - 74KG (Welterweight);Silver
23152;1996;Atlanta;Wrestling;Wrestling Gre-R;TSILENT, Valeriy;BLR;Men;74 - 82KG (Middleweight);Bronze
23153;1996;Atlanta;Wrestling;Wrestling Gre-R;YERLIKAYA, Hamza;TUR;Men;74 - 82KG (Middleweight);Gold
23154;1996;Atlanta;Wrestling;Wrestling Gre-R;ZANDER, Thomas;GER;Men;74 - 82KG (Middleweight);Silver
23155;1996;Atlanta;Wrestling;Wrestling Gre-R;BULLMANN, Maik;GER;Men;82 - 90KG (Light-Heavyweight);Bronze
23156;1996;Atlanta;Wrestling;Wrestling Gre-R;OLEYNYK, Vyacheslav;UKR;Men;82 - 90KG (Light-Heavyweight);Gold
23157;1996;Atlanta;Wrestling;Wrestling Gre-R;FAFINSKI, Jacek;POL;Men;82 - 90KG (Light-Heavyweight);Silver
23158;1996;Atlanta;Wrestling;Wrestling Gre-R;LJUNGBERG, Mikael;SWE;Men;90 - 100KG (Heavyweight);Bronze
23159;1996;Atlanta;Wrestling;Wrestling Gre-R;WRONSKI, Andrzej;POL;Men;90 - 100KG (Heavyweight);Gold
23160;1996;Atlanta;Wrestling;Wrestling Gre-R;LISHTVAN, Sergey;BLR;Men;90 - 100KG (Heavyweight);Silver
23161;2000;Sydney;Aquatics;Diving;SAUTIN, Dmitry;RUS;Men;10M Platform;Bronze
23162;2000;Sydney;Aquatics;Diving;TIAN, Liang;CHN;Men;10M Platform;Gold
23163;2000;Sydney;Aquatics;Diving;HU, Jia;CHN;Men;10M Platform;Silver
23164;2000;Sydney;Aquatics;Diving;MONTMINY, Anne Katherine;CAN;Women;10M Platform;Bronze
23165;2000;Sydney;Aquatics;Diving;WILKINSON, Laura;USA;Women;10M Platform;Gold
23166;2000;Sydney;Aquatics;Diving;LI, Na;CHN;Women;10M Platform;Silver
23167;2000;Sydney;Aquatics;Diving;SAUTIN, Dmitry;RUS;Men;3M Springboard;Bronze
23168;2000;Sydney;Aquatics;Diving;XIONG, Ni;CHN;Men;3M Springboard;Gold
23169;2000;Sydney;Aquatics;Diving;PLATAS, Fernando;MEX;Men;3M Springboard;Silver
23170;2000;Sydney;Aquatics;Diving;LINDNER, Doerte;GER;Women;3M Springboard;Bronze
23171;2000;Sydney;Aquatics;Diving;FU, Mingxia;CHN;Women;3M Springboard;Gold
23172;2000;Sydney;Aquatics;Diving;GUO, Jingjing;CHN;Women;3M Springboard;Silver
23173;2000;Sydney;Aquatics;Diving;HEMPEL, Jan;GER;Men;Synchronized Diving 10M Platform;Bronze
23174;2000;Sydney;Aquatics;Diving;MEYER, Heiko;GER;Men;Synchronized Diving 10M Platform;Bronze
23175;2000;Sydney;Aquatics;Diving;LOUKACHINE, Igor;RUS;Men;Synchronized Diving 10M Platform;Gold
23176;2000;Sydney;Aquatics;Diving;SAUTIN, Dmitry;RUS;Men;Synchronized Diving 10M Platform;Gold
23177;2000;Sydney;Aquatics;Diving;HU, Jia;CHN;Men;Synchronized Diving 10M Platform;Silver
23178;2000;Sydney;Aquatics;Diving;TIAN, Liang;CHN;Men;Synchronized Diving 10M Platform;Silver
23179;2000;Sydney;Aquatics;Diving;GILMORE, Rebecca;AUS;Women;Synchronized Diving 10M Platform;Bronze
23180;2000;Sydney;Aquatics;Diving;TOURKY, Loudy;AUS;Women;Synchronized Diving 10M Platform;Bronze
23181;2000;Sydney;Aquatics;Diving;LI, Na;CHN;Women;Synchronized Diving 10M Platform;Gold
23182;2000;Sydney;Aquatics;Diving;SANG, Xue;CHN;Women;Synchronized Diving 10M Platform;Gold
23183;2000;Sydney;Aquatics;Diving;HEYMANS, Emilie;CAN;Women;Synchronized Diving 10M Platform;Silver
23184;2000;Sydney;Aquatics;Diving;MONTMINY, Anne Katherine;CAN;Women;Synchronized Diving 10M Platform;Silver
23185;2000;Sydney;Aquatics;Diving;NEWBERY, Robert;AUS;Men;Synchronized Diving 3M Springboard;Bronze
23186;2000;Sydney;Aquatics;Diving;PULLAR, Dean;AUS;Men;Synchronized Diving 3M Springboard;Bronze
23187;2000;Sydney;Aquatics;Diving;XIAO, Hailiang;CHN;Men;Synchronized Diving 3M Springboard;Gold
23188;2000;Sydney;Aquatics;Diving;XIONG, Ni;CHN;Men;Synchronized Diving 3M Springboard;Gold
23189;2000;Sydney;Aquatics;Diving;DOBROSKOK, Alexandre;RUS;Men;Synchronized Diving 3M Springboard;Silver
23190;2000;Sydney;Aquatics;Diving;SAUTIN, Dmitry;RUS;Men;Synchronized Diving 3M Springboard;Silver
23191;2000;Sydney;Aquatics;Diving;SOROKINA, Ganna;UKR;Women;Synchronized Diving 3M Springboard;Bronze
23192;2000;Sydney;Aquatics;Diving;ZHUPINA, Olena;UKR;Women;Synchronized Diving 3M Springboard;Bronze
23193;2000;Sydney;Aquatics;Diving;ILYINA, Vera;RUS;Women;Synchronized Diving 3M Springboard;Gold
23194;2000;Sydney;Aquatics;Diving;PAKHALINA, Ioulia;RUS;Women;Synchronized Diving 3M Springboard;Gold
23195;2000;Sydney;Aquatics;Diving;FU, Mingxia;CHN;Women;Synchronized Diving 3M Springboard;Silver
23196;2000;Sydney;Aquatics;Diving;GUO, Jingjing;CHN;Women;Synchronized Diving 3M Springboard;Silver
23197;2000;Sydney;Aquatics;Swimming;THELOKE, Stev;GER;Men;100M Backstroke;Bronze
23198;2000;Sydney;Aquatics;Swimming;KRAYZELBURG, Lenny;USA;Men;100M Backstroke;Gold
23199;2000;Sydney;Aquatics;Swimming;WELSH, Matthew;AUS;Men;100M Backstroke;Silver
23200;2000;Sydney;Aquatics;Swimming;ZHIVANEVSKAYA, Nina Alexandrovna;ESP;Women;100M Backstroke;Bronze
23201;2000;Sydney;Aquatics;Swimming;MOCANU, Diana;ROU;Women;100M Backstroke;Gold
23202;2000;Sydney;Aquatics;Swimming;NAKAMURA, Mai;JPN;Women;100M Backstroke;Silver
23203;2000;Sydney;Aquatics;Swimming;SLUDNOV, Roman;RUS;Men;100M Breaststroke;Bronze
23204;2000;Sydney;Aquatics;Swimming;FIORAVANTI, Domenico;ITA;Men;100M Breaststroke;Gold
23205;2000;Sydney;Aquatics;Swimming;MOSES, Ed;USA;Men;100M Breaststroke;Silver
23206;2000;Sydney;Aquatics;Swimming;HEYNS, Penelope;RSA;Women;100M Breaststroke;Bronze
23207;2000;Sydney;Aquatics;Swimming;QUANN, Megan;USA;Women;100M Breaststroke;Gold
23208;2000;Sydney;Aquatics;Swimming;JONES, Leisel;AUS;Women;100M Breaststroke;Silver
23209;2000;Sydney;Aquatics;Swimming;HUEGILL, Geoff;AUS;Men;100M Butterfly;Bronze
23210;2000;Sydney;Aquatics;Swimming;FROLANDER, Lars;SWE;Men;100M Butterfly;Gold
23211;2000;Sydney;Aquatics;Swimming;KLIM, Michael;AUS;Men;100M Butterfly;Silver
23212;2000;Sydney;Aquatics;Swimming;TORRES, Dara;USA;Women;100M Butterfly;Bronze
23213;2000;Sydney;Aquatics;Swimming;DE BRUIJN, Inge;NED;Women;100M Butterfly;Gold
23214;2000;Sydney;Aquatics;Swimming;MORAVCOVA, Martina;SVK;Women;100M Butterfly;Silver
23215;2000;Sydney;Aquatics;Swimming;HALL, Gary Jr.;USA;Men;100M Freestyle;Bronze
23216;2000;Sydney;Aquatics;Swimming;VAN DEN HOOGENBAND, Pieter;NED;Men;100M Freestyle;Gold
23217;2000;Sydney;Aquatics;Swimming;POPOV, Alexander;RUS;Men;100M Freestyle;Silver
23218;2000;Sydney;Aquatics;Swimming;THOMPSON, Jenny;USA;Women;100M Freestyle;Bronze
23219;2000;Sydney;Aquatics;Swimming;TORRES, Dara;USA;Women;100M Freestyle;Bronze
23220;2000;Sydney;Aquatics;Swimming;DE BRUIJN, Inge;NED;Women;100M Freestyle;Gold
23221;2000;Sydney;Aquatics;Swimming;ALSHAMMAR, Therese;SWE;Women;100M Freestyle;Silver
23222;2000;Sydney;Aquatics;Swimming;THOMPSON, Chris;USA;Men;1500M Freestyle;Bronze
23223;2000;Sydney;Aquatics;Swimming;HACKETT, Grant;AUS;Men;1500M Freestyle;Gold
23224;2000;Sydney;Aquatics;Swimming;PERKINS, Kieren John;AUS;Men;1500M Freestyle;Silver
23225;2000;Sydney;Aquatics;Swimming;WELSH, Matthew;AUS;Men;200M Backstroke;Bronze
23226;2000;Sydney;Aquatics;Swimming;KRAYZELBURG, Lenny;USA;Men;200M Backstroke;Gold
23227;2000;Sydney;Aquatics;Swimming;PEIRSOL, Aaron;USA;Men;200M Backstroke;Silver
23228;2000;Sydney;Aquatics;Swimming;NAKAO, Miki;JPN;Women;200M Backstroke;Bronze
23229;2000;Sydney;Aquatics;Swimming;MOCANU, Diana;ROU;Women;200M Backstroke;Gold
23230;2000;Sydney;Aquatics;Swimming;MARACINEANU, Roxana;FRA;Women;200M Backstroke;Silver
23231;2000;Sydney;Aquatics;Swimming;RUMMOLO, Davide;ITA;Men;200M Breaststroke;Bronze
23232;2000;Sydney;Aquatics;Swimming;FIORAVANTI, Domenico;ITA;Men;200M Breaststroke;Gold
23233;2000;Sydney;Aquatics;Swimming;PARKIN, Terence;RSA;Men;200M Breaststroke;Silver
23234;2000;Sydney;Aquatics;Swimming;BEARD, Amanda;USA;Women;200M Breaststroke;Bronze
23235;2000;Sydney;Aquatics;Swimming;KOVACS, Agnes;HUN;Women;200M Breaststroke;Gold
23236;2000;Sydney;Aquatics;Swimming;KOWAL, Kristy;USA;Women;200M Breaststroke;Silver
23237;2000;Sydney;Aquatics;Swimming;NORRIS, Justin;AUS;Men;200M Butterfly;Bronze
23238;2000;Sydney;Aquatics;Swimming;MALCHOW, Tom;USA;Men;200M Butterfly;Gold
23239;2000;Sydney;Aquatics;Swimming;SYLANTYEV, Denys;UKR;Men;200M Butterfly;Silver
23240;2000;Sydney;Aquatics;Swimming;THOMAS, Petria;AUS;Women;200M Butterfly;Bronze
23241;2000;Sydney;Aquatics;Swimming;HYMAN, Misty;USA;Women;200M Butterfly;Gold
23242;2000;Sydney;Aquatics;Swimming;O'NEILL, Susan;AUS;Women;200M Butterfly;Silver
23243;2000;Sydney;Aquatics;Swimming;ROSOLINO, Massimiliano;ITA;Men;200M Freestyle;Bronze
23244;2000;Sydney;Aquatics;Swimming;VAN DEN HOOGENBAND, Pieter;NED;Men;200M Freestyle;Gold
23245;2000;Sydney;Aquatics;Swimming;THORPE, Ian;AUS;Men;200M Freestyle;Silver
23246;2000;Sydney;Aquatics;Swimming;POLL AHRENS, Claudia;CRC;Women;200M Freestyle;Bronze
23247;2000;Sydney;Aquatics;Swimming;O'NEILL, Susan;AUS;Women;200M Freestyle;Gold
23248;2000;Sydney;Aquatics;Swimming;MORAVCOVA, Martina;SVK;Women;200M Freestyle;Silver
23249;2000;Sydney;Aquatics;Swimming;WILKENS, Tom;USA;Men;200M Individual Medley;Bronze
23250;2000;Sydney;Aquatics;Swimming;ROSOLINO, Massimiliano;ITA;Men;200M Individual Medley;Gold
23251;2000;Sydney;Aquatics;Swimming;DOLAN, Tom;USA;Men;200M Individual Medley;Silver
23252;2000;Sydney;Aquatics;Swimming;TEUSCHER, Cristina;USA;Women;200M Individual Medley;Bronze
23253;2000;Sydney;Aquatics;Swimming;KLOCHKOVA, Yana;UKR;Women;200M Individual Medley;Gold
23254;2000;Sydney;Aquatics;Swimming;CASLARU, Beatrice;ROU;Women;200M Individual Medley;Silver
23255;2000;Sydney;Aquatics;Swimming;KELLER, Klete;USA;Men;400M Freestyle;Bronze
23256;2000;Sydney;Aquatics;Swimming;THORPE, Ian;AUS;Men;400M Freestyle;Gold
23257;2000;Sydney;Aquatics;Swimming;ROSOLINO, Massimiliano;ITA;Men;400M Freestyle;Silver
23258;2000;Sydney;Aquatics;Swimming;POLL AHRENS, Claudia;CRC;Women;400M Freestyle;Bronze
23259;2000;Sydney;Aquatics;Swimming;BENNETT, Brooke;USA;Women;400M Freestyle;Gold
23260;2000;Sydney;Aquatics;Swimming;MUNZ, Diana;USA;Women;400M Freestyle;Silver
23261;2000;Sydney;Aquatics;Swimming;MYDEN, Curtis Allen;CAN;Men;400M Individual Medley;Bronze
23262;2000;Sydney;Aquatics;Swimming;DOLAN, Tom;USA;Men;400M Individual Medley;Gold
23263;2000;Sydney;Aquatics;Swimming;VENDT, Erik;USA;Men;400M Individual Medley;Silver
23264;2000;Sydney;Aquatics;Swimming;CASLARU, Beatrice;ROU;Women;400M Individual Medley;Bronze
23265;2000;Sydney;Aquatics;Swimming;KLOCHKOVA, Yana;UKR;Women;400M Individual Medley;Gold
23266;2000;Sydney;Aquatics;Swimming;TAJIMA, Yasuko;JPN;Women;400M Individual Medley;Silver
23267;2000;Sydney;Aquatics;Swimming;BORGES, Gustavo;BRA;Men;4X100M Freestyle Relay;Bronze
23268;2000;Sydney;Aquatics;Swimming;JAYME, Carlos;BRA;Men;4X100M Freestyle Relay;Bronze
23269;2000;Sydney;Aquatics;Swimming;SCHERER, Fernando;BRA;Men;4X100M Freestyle Relay;Bronze
23270;2000;Sydney;Aquatics;Swimming;SILVA FILHO, Edvaldo;BRA;Men;4X100M Freestyle Relay;Bronze
23271;2000;Sydney;Aquatics;Swimming;CALLUS, Ashley;AUS;Men;4X100M Freestyle Relay;Gold
23272;2000;Sydney;Aquatics;Swimming;FYDLER, Christopher John;AUS;Men;4X100M Freestyle Relay;Gold
23273;2000;Sydney;Aquatics;Swimming;KLIM, Michael;AUS;Men;4X100M Freestyle Relay;Gold
23274;2000;Sydney;Aquatics;Swimming;PEARSON, Todd;AUS;Men;4X100M Freestyle Relay;Gold
23275;2000;Sydney;Aquatics;Swimming;PINE, Adam;AUS;Men;4X100M Freestyle Relay;Gold
23276;2000;Sydney;Aquatics;Swimming;THORPE, Ian;AUS;Men;4X100M Freestyle Relay;Gold
23277;2000;Sydney;Aquatics;Swimming;DAVIS, Josh;USA;Men;4X100M Freestyle Relay;Silver
23278;2000;Sydney;Aquatics;Swimming;ERVIN, Anthony;USA;Men;4X100M Freestyle Relay;Silver
